nombre_entidad,nit_entidad,anno_paa,ppto_total,limite_menor_cuantia,limite_minima_cuantia,fecha_cargue,departamento_paa,municipio_paa
SUCRE - E.S.E. CENTRO DE SALUD CARTAGENA DE INDIAS DE COROZAL,705850352,2023,9431664000.0,1200000000.0,120000000.0,2024-08-09,Sucre,Corozal
  BENEFICENCIA DE CUN:DINAMARCA  ,702188228,2024,39654574158.0,364000000.0,36400000.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE CARACOLI,705406130,2024,734340941.0,364000000.0,36400000.0,2024-08-09,Antioquia,Caracolí
  PERSONERIA MUNICIPAL DE MACEO - ANTIOQUIA  ,725340640,2024,23900000.0,364000000.0,36400000.0,2024-08-09,Antioquia,Maceo
AGUAS DEL NORTE ANTIOQUEÑO S.A. E.S.P.,704928605,2022,1921815960.0,4000000000.0,200000000.0,2024-08-09,Antioquia,Yarumal
INSTITUCION EDUCATIVA FRANCISCO JOSE LLOREDA MERA,718478407,2024,136478753.0,280000000.0,28000000.0,2024-08-09,Valle del Cauca,Cali
INSTITUCION EDUCATIVA RURAL EL PORTAL LA MONO,720639525-3,2022,24696848.0,28500000.0,2850000.0,2024-08-09,Caquetá,Belén De Los Andaquies
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE ARAUCA - INPEC,703459891,2018,640700000.0,781242000.0,78124200.0,2024-08-09,Arauca,Arauca
INSTITUCION EDUCATIVA EL CRUCE - TUTA,706467180,2023,74643403.0,324800000.0,32480000.0,2024-08-09,Boyacá,Tuta
IDERF,704062306-8,2022,6102660462.0,280000000.0,28000000.0,2024-08-09,Cundinamarca,Fusagasugá
SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,702825183-9,2023,133185617936.0,1160000000.0,116000000.0,2024-08-09,Valle del Cauca,Cali
VEEDURÍA DISTRITAL,701590192,2022,10733774846.0,280000000.0,28000000.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCIÓN EDUCATIVA TECNICA LOPEZ QUEVEDO,706478096,2024,65450000.0,364000000.0,36400000.0,2024-08-09,Boyacá,Jericó
INSTITUCION EDUCATIVA BUENOS AIRES*,718090350,2023,126827575.0,324800000.0,32480000.0,2024-08-09,Meta,Villavicencio
INSTITUTO DE CASAS FISCALES DE EJERCITO,700787484,2016,0.0,193047120.0,19304712.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIVA COLEGIO SAN BERNARDO,717987242,2024,48300000.0,364000000.0,36400000.0,2024-08-09,Norte de Santander,Toledo
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO GUAMO TOLIMA,704323922,2022,4252899746.0,280000000.0,28000000.0,2024-08-09,Tolima,Guamo
INSTITUCION EDUCATIVA JUAN PABLO II,706086949-8,2019,170732000.0,231872480.0,23187248.0,2024-08-09,Meta,Villavicencio
EMPRESA DE SERVICIOS PUBLICOS RIO ABURRA SAS ESP,718175276,2024,1396944796.0,364000000.0,36400000.0,2024-08-09,Antioquia,Caldas
CONCEJO MUNICIPAL COTA,715119236,2023,2518618803.0,324800000.0,32480000.0,2024-08-09,Cundinamarca,Cota
INSTITUCIÓN EDUCATIVA INEM FELIPE PÉREZ,717996292,2024,245667151.0,364000000.0,36400000.0,2024-08-09,Risaralda,Pereira
MUNICIPIO DE BOYACA,703949370-9,2023,516172290.0,324800000.0,32480000.0,2024-08-09,Boyacá,Boyacá
SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA,701462152,2020,1232782702227.0,877803000.0,87780300.0,2024-08-09,Valle del Cauca,No definido
INSTITUCION EDUCATIVA SANTO DOMINGO SAVIO11,718989403,2024,168575631.0,26000000.0,2600000.0,2024-08-09,Caldas,Chinchiná
ALCALDIA DE PALESTINA,703936328,2020,11422150681.0,245560840.0,24556084.0,2024-08-09,Huila,Palestina
POLICIA METROPOLITANA DE IBAGUE - UPRES TOLIMA,702443029-1,2019,18799095335.0,828116000.0,82811600.0,2024-08-09,Tolima,Ibagué
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE YOPAL - INPEC,700745110-8,2017,879293978.0,737717000.0,73771700.0,2024-08-09,Casanare,Yopal
EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE LA JAGUA DE IBIRICO - CESAR S.A E.S.PAAA DE LA JAGUA DE IBIRICO,706162716,2023,6138356613.0,324800000.0,32480000.0,2024-08-09,Cesar,La Jagua De Ibirico
  INSTI:TUCION EDUCATIVA RURAL AGROPECUARIA SAN PEDRO DE LA SIERRA  ,718704273,2024,28997000.0,999999999.0,99999999.0,2024-08-09,Magdalena,Ciénaga
CONTRALORIA GENERAL DEL DEPARTAMENTO DEL MAGDALENA,704186568-6,2024,1142484000.0,363776000.0,36377600.0,2024-08-09,Magdalena,Santa Marta
INSTITUCION EDUCATIVA JUAN ROZO,721818201,2024,163107289.0,364000000.0,36400000.0,2024-08-09,Meta,Acacías
E.S.E HOSPITAL SAN VICENTE DE PAÚL PUEBLORRICO,704332030,2023,2012874148.0,348000000.0,34800000.0,2024-08-09,Antioquia,No definido
  COLEGIO CUSTODIO GARCIA ROVIRA  ,718440456-4,2023,81558941.0,280000000.0,28000000.0,2024-08-09,Santander,Málaga
INSTITUCION EDUCATIVA RAFAEL VALLE MEZA,718580285,2024,163000000.0,364000000.0,36400000.0,2024-08-09,Cesar,Valledupar
INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE VILLANUEVA,718917784-1,2022,46604429.0,280000000.0,28000000.0,2024-08-09,Bolívar,Villanueva
INSTITUCION EDUCATIVA ORESTE SINDICI,717692222-9,2022,210922956.0,280000000.0,28000000.0,2024-08-09,Antioquia,Itagui
  INSTITUCION EDUCATIVA TECNICO TUNIA  ,718668551,2024,115893133.0,1300000000.0,130000000.0,2024-08-09,Cauca,Piendamó
INSTITUCION EDUCATIVA EL QUEBRADON,718559099,2023,56198712.0,324800000.0,32480000.0,2024-08-09,Tolima,Rioblanco
  EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA  ,703489187-7,2018,9905404310.0,480781636.0,103280380.0,2024-08-09,Cundinamarca,Tocaima
AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,700771041-9,2021,7788630139468.0,908526000.0,90852600.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
INSTITUCION EDUCATIVA ALTO NUBIA,701715021-0,2017,35300000.0,206560760.0,20656076.0,2024-08-09,Caldas,Anserma
  ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA MUNICIPIO DE VILLAPINZON  ,704066596,2022,845000000.0,850000000.0,85000000.0,2024-08-09,Cundinamarca,Villapinzón
ASOCIACION DE MUNICIPIOS DE LA SUBREGION CENTRO SUR }DE CALDAS,705482982-0,2023,138500000.0,324800000.0,32480000.0,2024-08-09,Caldas,Manizales
INSTITUCION EDUCATIVA TECNICA SAN FRANCISCO DE ASIS,718439466,2024,87643900.0,360000000.0,36000000.0,2024-08-09,Nariño,La Cruz
INSTITUTO DEPARTAMENTAL DE SALUD DE NORTE DE SANTANDER,711724823,2024,37183545155.0,585000000.0,58500000.0,2024-08-09,Norte de Santander,Cúcuta
INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS,718589070-7,2024,26908739.0,23200000.0,2320000.0,2024-08-09,Boyacá,Caldas
INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,718756828,2023,116643704.0,324800000.0,32480000.0,2024-08-09,Arauca,Tame
POLICIA METROPOLITANA DE BOGOTA,701679607,2020,15669935594.0,877803000.0,87780300.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑ<ORA DE LA GRACIA,724946934,2024,139818360.0,260000000.0,26000000.0,2024-08-09,Cundinamarca,Bojacá
EMPRESA SOCIAL DEL ESTADO (ESE) HOSPITAL DEPARTAMENTAL DE SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA,712182070,2023,30779596244.0,232000000.0,23200000.0,2024-08-09,San Andrés Providencia y Santa Catalina,San Andrés
  INSTITUCION EDUCATIVA FUNDADORES  ,719250359-6,2023,119477549.0,23200000.0,2320000.0,2024-08-09,Antioquia,Medellín
ESAP TERRITORIAL HUILA-CAQUETA Y BAJO PUTUMAYO,704787431,2023,2970604009.0,522000000.0,52200000.0,2024-08-09,Huila,Neiva
ICBF SE;DE NACIONAL,700087026-3,2022,10954320125928.0,1000000000.0,100000000.0,2024-08-09,Distrito Capital de Bogotá,No definido
CORPORACION AUTONOMA REGIONAL DEL GUAVIO - CORPOGUAVIO (OFICIAL),702819103,2023,14963800192.0,324800000.0,32480000.0,2024-08-09,Cundinamarca,Gachala
PERSONERIA MUNICIPAL DE POPAYAN,712804137,2023,1188250000.0,324800000.0,32480000.0,2024-08-09,Cauca,Popayán
ESE HOSPITAL LOCAL CARTAGENA DE INDIAS.*,709192637,2023,80643261911.0,1740000000.0,75400000.0,2024-08-09,Bolívar,Cartagena
SUCRE-INSTITUCION EDUCATIVA BUENAVISTA,706020559,2022,148635692.0,280000000.0,28000000.0,2024-08-09,Sucre,Buenavista
  MUNICIPIO DE SANTA ROSA DE CABAL  ,705489250,2019,15655354458.0,218747760.0,21874776.0,2024-08-09,Risaralda,Santa Rosa De Cabal
INSTITUCION EDUCATIVA EL NARANJO,722045143,2023,44898550.0,324800000.0,32480000.0,2024-08-09,Sucre,Majagual
  COLEGIO GENERAL G'USTAVO ROJAS PINILLA IED  ,704162759,2023,466302008.0,324800000.0,32480000.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,700660053,2022,79701690794.0,280000000.0,28000000.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIVA JUAN DE JESUS ACEVEDO,721766111-5,2023,5354532.0,20000000.0,2000000.0,2024-08-09,Boyacá,Chinavita
INSTITUCION EDUCATIVA RURAL PORTACHUELO,718382310,2024,68236018.0,1300000000.0,130000000.0,2024-08-09,Antioquia,Amalfi
  COLEGIO DEPART&AMENTAL LA INMACULADA  ,719032443,2022,33296682.0,280000000.0,28000000.0,2024-08-09,Santander,Palmas Del Socorro
INSTITUC!IÓN EDUCATIVA IDEBIC,718437114-0,2022,160226289.0,280000000.0,28000000.0,2024-08-09,Valle del Cauca,Florida
INSTITUCION EDUCATIVA SAN JUAN DE LA CHINA,718568553,2023,50800000.0,324800000.0,32480000.0,2024-08-09,Tolima,Ibagué
INSTITUCION EDUCATIVA AGROPECUARIA ARBOLEDA,719505414,2022,10039150.0,280000000.0,28000000.0,2024-08-09,Cauca,Mercaderes
APC  COLOMBIA+,700569015,2016,51601131865.0,193047120.0,19304712.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCIÓN EDUCATIVA ISABEL MARIA CUESTAS GONZALEZ,718934367-5,2024,264150000.0,845000000.0,84500000.0,2024-08-09,La Guajira,Riohacha
  ESE HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES FUNZA DEL M!UNICIPIO DE FUNZA  ,704063072,2023,20300728891.0,145000000.0,14500000.0,2024-08-09,Cundinamarca,No definido
INSTITUCION EDUCATIVA DEPARTAMENTAL RICARDO HINESTROSA DAZA,718177322,2022,107105990.0,28000000.0,280000000.0,2024-08-09,Cundinamarca,La Vega
INSTITUTO DE TRANSITO Y TRANSPORTE DE ACACIAS,713024255,2021,2850735824.0,254384280.0,25438428.0,2024-08-09,Meta,Acacías
INSTITUCION EDUCATIVA FE Y ALEGRIA SANTO DOMINGO SAVIO,701722142,2018,130213648.0,156248400.0,15624840.0,2024-08-09,Antioquia,Medellín
INSTITUCION EDUCATIVA JHON F. KENNEDY**,717932719-4,2023,96079586.0,522000000.0,52200000.0,2024-08-09,Quindío,Calarca
PERSONERIA PASTO,718229834-4,2022,61013590.0,280000000.0,28000000.0,2024-08-09,Nariño,Pasto
INSTITUCION EDUCATIVA FILADELFIA,719661167,2023,97889727.0,324800000.0,32480000.0,2024-08-09,Caldas,Filadelfia
  INSTITUCION EDUCATIVA RU]RAL LOS CRISTALES  ,718938434-6,2024,32628000.0,285000000.0,28500000.0,2024-08-09,Caquetá,Cartagena Del Chairá
MUNICIPIO DE PITALITO,702330010-0,2021,55029162820.0,408836700.0,40883670.0,2024-08-09,Huila,Pitalito
INSTITUCION EDUCATIVA TECNICA VILLA OLIMPICA DE GALAPA,719292021,2022,129035847.0,280000000.0,28000000.0,2024-08-09,Atlántico,Galapa
  UNIDAD PRESTADORA DE& SALUD ARAUCA  ,702767732,2021,924022985.0,908526000.0,90852600.0,2024-08-09,Boyacá,Tunja
CENTRO EDUCATIVO BAZAN,722097110,2024,21000000.0,364000000.0,36400000.0,2024-08-09,Sucre,Sincé
ALCALDIA LOCAL DE TUNJUELITO,702235227-9,2023,51269126253.0,324800000.0,32480000.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
IE REMOLINOS,726361371,2024,38235365.0,364000000.0,36400000.0,2024-08-09,Meta,Puerto López
  ;IRDS  ,708583216,2022,3196737011.0,280000000.0,28000000.0,2024-08-09,Boyacá,Sogamoso
INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO PABON PARGA,706042140-9,2022,184336198.0,280000000.0,28000000.0,2024-08-09,Tolima,Carmen De Apicalá
INSTITUCION EDUCATIVA TECNICA COMERCIAL LA INMACULADA,719293151-4,2023,130156000.0,324800000.0,32480000.0,2024-08-09,Atlántico,Campo De La Cruz
INSTITUTO DE EVALUACION TECNOLOGICA EN SALUD,701755480-2,2023,5399639421.0,324800000.0,32480000.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIV<A SIMON BOLIVAR QUIMBAYA,700753015-4,2023,59083444.0,522000000.0,52200000.0,2024-08-09,Quindío,Quimbaya
AGUAS CON FUTURO SA ESP,718549033,2023,185200000.0,324800000.0,32480000.0,2024-08-09,Boyacá,Saboyá
INSTITUCION EDUCATIVA DEPARTAMENTAL PBRO CARLOS GARAVITO A.,718551252-0,2022,104190861.0,280000000.0,28000000.0,2024-08-09,Cundinamarca,Gachancipá
INSTITUCION EDUCATIVA GILBERTO ALZATE AVENDAÑO*,718829690-8,2024,191363000.0,528000000.0,52800000.0,2024-08-09,Antioquia,Medellín
IE NACIONALIZADA DE EL PASO,718534639,2023,152000000.0,23200000.0,23200000.0,2024-08-09,Cesar,El Paso
COLONIA AGRICOLA ACACIAS,703704478,2022,1939829951.0,1000000000.0,100000000.0,2024-08-09,Meta,No definido
INSTITUCION EDUCATIVA CHAPINERO-NEIVA,718355308-9,2023,65055585.0,280000000.0,28000000.0,2024-08-09,Huila,Neiva
INSTITUCION EDUCATIVA SANTA MARTA,705042711-2,2024,45178000.0,364000000.0,36400000.0,2024-08-09,Huila,No definido
MONTERIA - INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA - CO-RDOBA,707825725,2022,211480028.0,280000000.0,28000000.0,2024-08-09,Córdoba,Montería
INSTITUCION EDUCATIVA LA ESTRELLA,719581894,2024,37451600.0,364000000.0,36400000.0,2024-08-09,Caldas,Norcasia
INSTITUCION EDUCATIVA RURAL PLATANILLO,720479500-6,2022,23670000.0,285000000.0,28500000.0,2024-08-09,Caquetá,San José Del Fragua
ESE HOSPITAL SAN VICENTE DE PAUL MISTRATO,704660711,2024,5223570458.0,780000000.0,78000000.0,2024-08-09,Risaralda,Mistrató
  INSTITUTO &DE DESARROLLO URBANO  ,701946188,2021,2547418902798.0,908526000.0,90852600.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
INSTITUCON EDUCATIVA INSTITUTO TECNICO FRANCISCO JOSE DE CALDAS,718746514,2023,268587540.0,754000000.0,75400000.0,2024-08-09,Caldas,Manizales
UNIVERSIDAD DE CUNDINAMARCA,702057373,2023,71445494095.0,0.0,0.0,2024-08-09,Cundinamarca,Fusagasugá
FISCALÍA GENERAL DE LA NACIÓN REGIONAL EJE CAFETERO,704842673,2023,3138470062.0,1160000000.0,116000000.0,2024-08-09,Risaralda,Pereira
INSTITUCION EDUCATIVA BELISARIO PEÑA PIÑEIRO,717758106,2022,110791244.0,280000000.0,28000000.0,2024-08-09,Valle del Cauca,Roldanillo
 [ ICTY  ,713647584,2023,7041009867.0,324800000.0,32480000.0,2024-08-09,Casanare,Yopal
ESE CENTRO DE SALUD JAIME MICHEL,704332279,2023,859712110.0,600000000.0,150000000.0,2024-08-09,Santander,Santa Helena Del Opón
  COLEGIO; GARCES NAVAS IED  ,704161488,2023,356796199.0,324800000.0,32480000.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
INSTITUCION ED@UCATIVA TECNICA EMPRESARIAL EL JARDIN,718608102,2023,347244000.0,324800000.0,32480000.0,2024-08-09,Tolima,Ibagué
DEPARTAMENTO DE CUNDINAMARCA- SECRETARIA DE SALUD,703984526,2022,293405133254.0,1000000000.0,100000000.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
INSTITUCION EDUCATIVA AURELIO MEJIA,718839616,2022,0.0,280000000.0,28000000.0,2024-08-09,Antioquia,Cáceres
ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA,704831106,2023,44712658035.0,0.0,0.0,2024-08-09,Huila,La Plata
ESE CENTRO DE SALUD SAN ROQUE DE GUEPSA SANTANDER,704324474,2024,998850323.0,195000000.0,19500000.0,2024-08-09,Santander,Güepsa
EMPRESA DE SERVICIOS PÚBLICOS LA UNIÓN S.A E.S.P,705402725-8,2023,5800056858.0,104400000.0,10440000.0,2024-08-09,Antioquia,La Unión
ESAP TERRITORIAL VALLE DEL CAUCA,704861186-4,2018,3473980413.0,507807300.0,50780730.0,2024-08-09,Valle del Cauca,Cali
CONTRALORIA GENERAL DE LA REPÚBLICA - CGR GERENCIA DEPARTAMENTAL META,708535638,2021,434277851.0,317984100.0,77224710.0,2024-08-09,Meta,Villavicencio
MUNICIPIO LA ARGENTINA,703935080,2018,9538543000.0,218747760.0,21874776.0,2024-08-09,Huila,La Argentina
INSTITUCION EDUCATIVA SAN ISIDRO,701708042-4,2024,22100000.0,1105000000.0,110500000.0,2024-08-09,Nariño,Ospina
INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS,705855849,2023,242244453.0,324800000.0,32480000.0,2024-08-09,Sucre,Sincelejo
DEPARTAMENTO DE CUNDINAMARCA SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL,702330481-5,2018,27930221770.0,781242000.0,78124200.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIVA AQUILINO BEDOYA,717864169,2024,134135823.0,364000000.0,36400000.0,2024-08-09,Risaralda,Pereira
INSTITUCION EDUCATIVA HANS DREWS ARANGO,718219454-3,2024,107917527.0,324.0,32.0,2024-08-09,Risaralda,Pereira
INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO,703894667,2022,174900033.0,850000000.0,85000000.0,2024-08-09,Nariño,Sandoná
INSTITUCION EDUCATIVA RURAL ANTONIO NARIÑO,725890479,2024,77017839.0,364000000.0,36400000.0,2024-08-09,Putumayo,Orito
INSTITUCION EDUCATIVA RAMON MESSA LONDOÑO,700730062,2024,40496699.0,585000000.0,58500000.0,2024-08-09,Quindío,Quimbaya
NUEVA LICORERA DE BOYACA,710509811,2023,20683490230.0,464000000.0,46400000.0,2024-08-09,Boyacá,Tunja
INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE EL ROSARIO SAN ANTERO //,718784127,2023,103800000.0,324800000.0,32480000.0,2024-08-09,Córdoba,San Antero
INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,717995302-4,2022,86701094.0,280000000.0,28000000.0,2024-08-09,Bolívar,Cartagena
ESCUELA NORMAL SUPERIOR ANTONIA SANTOS,718351448,2023,88611899.0,324800000.0,32480000.0,2024-08-09,Santander,Puente Nacional
"  INSTITUCIO""N EDUCATIVA JOSE MARIA HERNANDEZ  ",718626427,2023,269314700.0,324800000.0,32480000.0,2024-08-09,Putumayo,Leguízamo
INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO REGIONAL NOROESTE,703319020,2019,389683449.0,828116000.0,82811600.0,2024-08-09,Antioquia,Medellín
INSTITUCION EDUCATIVA CHAMPAGNAT,718603616,2023,194000000.0,324800000.0,32480000.0,2024-08-09,Putumayo,Sibundoy
INSTITUCIÓN EDUCATIVA TAPIAS,718004062,2023,121654927.0,324800000.0,32480000.0,2024-08-09,Tolima,Ibagué
EMPRESA DE SERVICIOS PUBLICOS DE EL CARMEN DE VIBORAL -E.S.P.C.V.-,704936285,2023,5392771689.0,5800000000.0,580000000.0,2024-08-09,Antioquia,El Carmen De Viboral
INSTITUCION EDUCATIVA DEPARTAMENTAL LA VICTORIA,705459220-2,2023,103604091.0,103604091.0,10360409.0,2024-08-09,Cundinamarca,No definido
AGENCIA DE CUNDINAMARCA PARA LA PAZ Y LA CONVIVENCIA - ACPC,702852070,2020,584000000.0,245784840.0,24578484.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIVA GOLONDRINAS,718663156,2024,57451386.0,364000000.0,36400000.0,2024-08-09,Valle del Cauca,Cali
ALCALDÍA MUNICIPAL DE CHINAVITA,700593015-6,2020,118542459.0,245784840.0,24578484.0,2024-08-09,Boyacá,Chinavita
ESCUELA NORMAL SUPERIOR EL JARDIN DE RISARALDA,708434154-8,2023,302222942.0,324800000.0,32480000.0,2024-08-09,Risaralda,Pereira
  PERSONERIA MUNICIPAL GUARNE ANTIOQUIA  ,705719128,2024,873700000.0,364000000.0,36400000.0,2024-08-09,Antioquia,Guarne
INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO INPEC REGIONAL NORTE,701100794-6,2020,770333458.0,877803000.0,87780300.0,2024-08-09,Atlántico,No definido
INSTITUCION EDUCATIVA SAN ISIDRO PIENDAMO,726342306,2024,35193221.0,260000000.0,26000000.0,2024-08-09,Cauca,Piendamó
INSTITUCION EDUCATIVA MONSEÑOR J IVAN CADAVID GUTIERREZ,719095713,2023,105275000.0,312480000.0,31248000.0,2024-08-09,Antioquia,Urrao
  INSTITUCION EDUCATIVA LAGUNITAS  ,718172836-3,2024,17955137.0,260000000.0,26000000.0,2024-08-09,Santander,Molagavita
ADMINISTRACIÓN PUBLICA COOPERATIVA SERVICIOS PÚBLICOS ONZAGA,718912256,2022,870769973.0,2000000.0,20000000.0,2024-08-09,Santander,Onzaga
PERSONERIA MUNICIPAL DE SAN  FRANCISCO CUNDINAMARCA,700900186,2017,3600000.0,280.0,28.0,2024-08-09,Cundinamarca,San Francisco
  AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO  ,700660053,2019,59621526663.0,231872480.0,23187248.0,2024-08-09,Distrito Capital de Bogotá,No definido
  INSTITUCION EDUCATIVA JORGE ABEL MOLIN.A  ,705254126-0,2023,34573000.0,324800000.0,32480000.0,2024-08-09,Caquetá,El Doncello
INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA,719013393,2022,85069022.0,280000000.0,28000000.0,2024-08-09,La Guajira,Uribia
MUNICIPIO DE ENVIGADO,702001421,2017,223655387942.0,479516050.0,47951605.0,2024-08-09,Antioquia,Envigado
INSTITUCION EDUCATIVA CARMEN DE QUINTANA,719067670,2023,72502000.0,232000000.0,23200000.0,2024-08-09,Cauca,Cajibío
COLEGIO FABIO LOZANO SIMONELLI,704149327,2024,330726417.0,26000000.0,36400000.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
institución educativa rural reina baja,720646512-0,2023,32332618.0,285000000.0,28500000.0,2024-08-09,Caquetá,La Montañita
INSTITUCION EDU\CATIVA TECNICA SANTA CRUZ DE MOTAVITA,706534625,2024,43461000.0,30000000.0,1160000.0,2024-08-09,Boyacá,Motavita
MUNICIPIO DE GUACAMAYAS,700597024,2024,10876817978.0,364000000.0,36400000.0,2024-08-09,Boyacá,No definido
INSTITUCION EDUCATIVA COLEGIO CLAUDIA MARIA PRADA AYALA,705123784,2022,32700000.0,280000000.0,28000000.0,2024-08-09,Norte de Santander,Cúcuta
INSTITUCION EDUCATIVA MORINDO SANTA FE,718282080,2022,86845406.0,280000000.0,28000000.0,2024-08-09,Córdoba,Montería
INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,700566011-0,2017,49354157612.0,215150208.0,21515020.0,2024-08-09,Distrito Capital de Bogotá,Distrito Capital
  INSTITUCION EDUCATIVA MANUEL J. BETANCUR  ,718992332,2024,90328202.0,1300000000.0,130000000.0,2024-08-09,Antioquia,Medellín
  ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO GRANADA - META  ,703012534,2022,309679873.0,1000000000.0,100000000.0,2024-08-09,Meta,Granada
  CONCEJO MUNICIPAL DE DUITAMA  ,705834968,2023,306000000.0,408836700.0,40883670.0,2024-08-09,Boyacá,Duitama
PIEDEMONTE EICM Empresa de Desarrollo Urbano,714906922,2022,7539933225.0,280000000.0,28000000.0,2024-08-09,Meta,Villavicencio
UNIDAD PRESTADORA DE SALUD NARIÑO,702743162,2021,5711009495.0,908526000.0,90852600.0,2024-08-09,Nariño,No definido
AGENCIA NACIONAL DE TIERRAS - ANT,702066010,2018,213687870162.0,507807300.0,50780730.0,2024-08-09,Distrito Capital de Bogotá,Bogotá
INSTITUCION EDUCATIVA INSTITUTO TERESIANO,701724346,2017,128683700.0,14754340.0,1475434.0,2024-08-09,Nariño,No definido
INSTITUTO MUNICIPAL DE CULTURA Y CIUD.ADANIA DE APARTADO,713099927,2022,4941619000.0,254387280.0,25438728.0,2024-08-09,Antioquia,Apartadó
INSTITUCION EDUCATIVA NUEVO HORIZONTE - GIRARDOT,718401417,2023,139184010.0,232000000.0,23200000.0,2024-08-09,Cundinamarca,Girardot
INSTITUCION EDUCATIVA LA ARROBLEDA,719241374,2022,3000000.0,200000000.0,20000000.0,2024-08-09,Cauca,Santander De Quilichao
UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL DE CONTADORES,701715401,2022,14066755412.0,280000000.0,28000000.0,2024-08-09,Distrito Capital de Bogotá,No definido
INSTITUCION EDUCATIVA ALFREDO POSADA CORREA,718149271-0,2023,194500000.0,324800000.0,32480000.0,2024-08-09,Valle del Cauca,Pradera
INSTITUCION EDUCATIVA SAN RAFAEL,718764194,2023,227920550.0,280000000.0,28000000.0,2024-08-09,Antioquia,San Rafael
Alcaldía De Villamaria,701238073,2024,22707444015.0,364000000.0,36400000.0,2024-08-09,Caldas,Villamaría
INSTITUCION EDUC}ATIVA AGROINDUSTRIAL SINDAGUA,718884018-7,2023,35500000.0,35500000.0,35500000.0,2024-08-09,Nariño,Ricaurte
Empresa oficial de Acueducto Alcantarillado y Aseo de Sincelejo EMPAS E.S.P,718776768,2023,2780217444.0,324800000.0,32480000.0,2024-08-09,Sucre,Sincelejo
ESE CENTRO DE SALUD DE TUBARA,702289547,2024,1441325134.0,154500000.0,15450000.0,2024-08-09,Atlántico,No definido
